1.000,0.000,0.000,1.000,0.000,1.000,0.500,0.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.800,0.500,0.500,1.000,0.027,0.469,0.789,0.700,0.250,0.250
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.500,0.000,0.333,0.000,0.333,0.333,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.800,0.750,0.750,0.500,0.027,0.219,0.368,0.350,0.000,0.000
0.000,0.200,0.000,0.000,0.000,0.500,0.500,0.500,0.500,0.000,0.667,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.750,0.027,0.375,0.684,0.650,0.250,0.500
0.000,0.000,0.000,0.000,0.000,1.000,0.500,0.250,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,1.000,0.027,0.344,0.684,0.650,0.000,0.000
1.000,0.000,0.000,0.000,1.000,1.000,0.500,0.250,0.250,0.333,0.333,0.000,0.333,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.080,0.344,0.579,0.500,0.500,0.750
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.600,0.500,0.750,1.000,0.000,0.250,0.526,0.550,0.250,0.500
0.000,0.000,0.000,0.000,1.000,0.750,0.750,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.500,0.750,0.000,0.080,0.312,0.684,0.650,0.750,0.750
0.000,0.200,0.000,1.000,1.000,0.500,0.250,1.000,1.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.750,0.250,0.107,0.250,0.474,0.500,0.000,0.000
0.000,0.000,0.000,1.000,1.000,1.000,0.750,0.500,0.500,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.250,0.000,0.000,0.438,0.789,0.750,0.000,0.000
1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.250,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.600,0.250,0.250,1.000,0.053,0.438,0.789,0.750,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.250,0.500,1.000,0.750,0.333,0.000,0.333,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.250,1.000,0.027,0.281,0.526,0.450,0.000,0.000
0.000,0.200,0.000,1.000,0.000,1.000,0.500,0.500,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.250,0.500,1.000,0.027,0.469,0.842,0.800,0.000,0.000
0.000,0.200,1.000,1.000,0.000,1.000,1.000,0.250,0.000,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.400,0.750,0.750,0.750,0.080,0.312,0.579,0.550,0.250,0.500
0.000,0.200,0.000,1.000,0.000,0.250,0.250,0.500,0.500,0.333,1.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.080,0.312,0.421,0.550,1.000,1.000
0.000,0.200,0.000,0.000,0.000,0.250,0.500,1.000,0.500,0.333,0.000,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,0.750,0.500,0.000,0.053,0.250,0.526,0.450,0.000,0.000
0.000,0.200,0.000,1.000,0.000,1.000,0.750,0.000,0.250,0.000,0.000,0.667,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.600,0.750,0.750,0.750,0.027,0.312,0.474,0.450,0.250,0.750
0.000,0.000,0.000,0.000,0.000,1.000,0.750,0.500,0.500,0.333,0.000,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.800,0.750,0.750,0.250,0.000,0.312,0.526,0.500,0.250,0.750
0.000,0.200,0.000,0.000,0.000,1.000,0.750,0.000,0.500,0.000,0.667,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.500,0.000,0.027,0.500,0.789,0.750,0.000,0.250
1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.500,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.200,0.500,0.500,0.500,0.053,0.406,0.684,0.600,1.000,1.000
0.000,0.200,0.000,1.000,0.000,0.750,0.250,0.500,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,1.000,0.053,0.219,0.368,0.300,0.000,0.250
0.000,0.000,1.000,0.000,0.000,0.500,0.500,0.250,0.500,0.000,0.333,0.333,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.000,0.500,0.750,0.027,0.250,0.474,0.400,0.000,0.500
0.000,0.000,1.000,0.000,0.000,0.750,0.250,1.000,1.000,0.333,0.333,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.800,0.750,0.250,0.500,0.160,0.500,0.842,0.800,0.250,0.500
1.000,0.200,0.000,1.000,0.000,0.750,0.250,1.000,1.000,0.333,0.333,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.250,1.000,0.000,0.406,0.789,0.750,0.000,0.000
1.000,0.000,0.000,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.600,0.500,0.500,0.500,0.000,0.312,0.526,0.500,0.000,0.000
0.000,0.000,1.000,1.000,0.000,0.250,0.250,1.000,1.000,0.000,0.000,0.333,0.667,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.600,0.500,0.750,1.000,0.027,0.250,0.316,0.250,0.250,0.750
1.000,0.200,0.000,1.000,0.000,0.750,0.250,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.500,0.250,1.000,0.027,0.375,0.632,0.700,0.250,0.250
0.000,0.200,0.000,1.000,0.000,0.750,0.750,1.000,0.500,0.000,0.000,0.333,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,1.000,0.720,0.344,0.632,0.550,0.250,0.750
1.000,0.000,0.000,1.000,0.000,1.000,0.750,0.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,1.000,0.080,0.281,0.474,0.500,0.250,0.500
1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.333,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.600,0.750,0.500,0.000,0.107,0.344,0.579,0.500,0.000,0.000
0.000,0.200,0.000,1.000,0.000,0.500,0.500,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.250,0.500,0.500,0.000,0.344,0.579,0.550,0.000,0.500
1.000,0.400,0.000,1.000,0.000,0.500,0.250,1.000,1.000,0.000,0.333,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,0.800,1.000,0.000,0.500,0.027,0.250,0.421,0.500,0.000,0.000
0.000,0.200,0.000,1.000,0.000,0.750,1.000,0.750,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.400,0.750,0.500,0.500,0.160,0.156,0.263,0.250,0.000,0.250
1.000,0.000,0.000,1.000,0.000,0.500,0.750,1.000,0.500,0.333,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,0.600,0.250,0.250,0.500,0.027,0.312,0.632,0.600,0.000,0.500
1.000,0.000,0.000,1.000,0.000,0.500,0.750,1.000,1.000,0.000,0.000,0.667,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.500,0.250,1.000,0.053,0.344,0.526,0.550,0.000,0.250
0.000,0.000,0.000,0.000,0.000,0.750,0.500,0.500,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,0.750,1.000,0.133,0.219,0.316,0.300,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.500,0.000,0.333,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,0.750,0.053,0.469,0.789,0.750,0.000,0.500
0.000,0.000,0.000,1.000,0.000,0.250,0.250,1.000,1.000,0.333,0.000,0.333,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.800,0.500,0.250,0.750,0.027,0.281,0.526,0.500,0.250,0.500
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.500,0.500,0.333,0.333,0.333,0.667,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.800,0.750,0.750,1.000,0.080,0.219,0.474,0.400,0.250,0.500
0.000,0.200,0.000,0.000,0.000,0.500,0.500,0.750,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.800,0.500,0.750,0.250,0.053,0.250,0.368,0.300,0.000,0.250
0.000,0.000,0.000,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,0.000,0.053,0.406,0.737,0.700,0.000,0.500
1.000,0.200,0.000,1.000,0.000,0.500,0.500,0.500,1.000,0.333,0.333,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.800,0.750,0.250,0.500,0.160,0.344,0.526,0.500,0.000,0.000
1.000,0.200,0.000,0.000,1.000,1.000,1.000,0.000,0.250,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.800,0.000,0.500,1.000,0.240,0.250,0.316,0.350,0.500,1.000
0.000,0.200,0.000,1.000,0.000,0.750,0.750,1.000,1.000,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.750,0.000,0.219,0.368,0.400,0.000,0.500
0.000,0.000,0.000,1.000,0.000,1.000,0.750,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,1.000,1.000,0.000,0.053,0.500,0.895,0.900,0.000,0.500
0.000,0.200,0.000,0.000,0.000,0.750,0.250,1.000,1.000,0.333,0.000,0.333,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.600,0.500,0.500,0.250,0.053,0.219,0.316,0.300,0.250,0.500
0.000,0.200,0.000,1.000,0.000,1.000,0.500,0.000,0.500,0.000,0.333,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,0.000,0.000,0.344,0.526,0.500,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.250,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.750,0.750,0.080,0.344,0.684,0.700,0.000,0.000
0.000,0.000,1.000,1.000,0.000,0.250,0.250,0.750,1.000,0.000,0.333,1.000,0.333,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.600,0.000,0.250,0.000,0.027,0.219,0.526,0.500,0.000,0.000
1.000,0.200,1.000,1.000,0.000,1.000,0.750,0.500,1.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.600,0.500,0.500,0.750,0.027,0.344,0.789,0.750,0.000,0.000
0.000,0.200,0.000,1.000,0.000,0.500,0.250,1.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.800,0.500,1.000,1.000,0.027,0.250,0.474,0.500,0.000,0.000
0.000,0.200,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.500,0.750,0.000,0.080,0.344,0.737,0.700,0.000,0.250
0.000,0.200,0.000,1.000,0.000,1.000,0.750,1.000,0.750,0.000,0.000,0.667,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.500,1.000,0.500,0.000,0.219,0.474,0.400,0.000,0.000
1.000,0.200,0.000,1.000,0.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,1.000,1.000,0.750,0.187,0.219,0.368,0.250,1.000,1.000
1.000,0.200,0.000,1.000,0.000,1.000,1.000,0.500,0.000,0.333,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.750,0.500,0.750,0.000,0.500,0.895,0.850,0.000,0.000
1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.500,0.500,1.000,0.053,0.312,0.684,0.700,0.000,0.000
0.000,0.000,0.000,1.000,0.000,0.750,0.500,0.500,1.000,0.000,0.333,0.333,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,1.000,0.250,0.347,0.219,0.316,0.300,0.000,0.000
1.000,0.000,0.000,1.000,1.000,0.750,1.000,0.500,1.000,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.750,0.000,0.000,0.500,0.947,0.900,0.000,0.000
0.000,0.000,0.000,1.000,1.000,0.750,0.750,1.000,0.250,0.333,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.800,0.500,0.500,0.750,0.133,0.312,0.579,0.550,0.000,0.000
0.000,0.000,0.000,1.000,0.000,0.500,0.500,1.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.250,0.500,0.107,0.219,0.421,0.400,0.000,0.000
1.000,0.200,0.000,1.000,0.000,0.750,0.750,0.500,1.000,0.333,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,1.000,0.027,0.500,0.947,0.900,0.000,0.000
1.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.333,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.200,0.500,1.000,0.000,0.080,0.312,0.684,0.650,0.500,1.000
0.000,0.200,0.000,0.000,0.000,1.000,1.000,0.250,0.250,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.750,1.000,0.750,0.053,0.438,0.789,0.800,0.000,0.000
1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.500,0.750,0.080,0.562,1.000,0.950,0.000,0.000
0.000,0.200,1.000,1.000,0.000,0.750,0.750,0.500,1.000,0.333,0.000,0.667,0.333,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.000,0.250,0.250,0.000,0.219,0.526,0.500,0.000,0.000
0.000,0.200,0.000,1.000,0.000,0.500,0.500,0.750,1.000,0.000,0.000,0.333,0.333,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.600,0.000,0.250,1.000,0.080,0.312,0.684,0.650,0.000,0.000
1.000,0.000,0.000,0.000,0.000,1.000,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.600,1.000,0.250,0.500,0.133,0.562,1.000,0.950,0.000,0.000
1.000,0.000,1.000,1.000,0.000,0.500,0.250,0.250,0.500,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.750,0.250,1.000,0.107,0.281,0.474,0.450,0.000,0.000
1.000,0.200,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.750,1.000,0.027,0.469,0.789,0.800,0.000,0.250
